"ContestID","ContestName","NominatingParty","PartyCode","AreaType","AreaNum","OfficeSeqNo","BallotOrder","CandidateID","CandidateName","CurrentDateTime","VoteFor","CandidateVotes","CandidatePercentage","PrecinctsReporting","County"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"CITY OF LAKE OSWEGO    (JT)",47,NA,100086011,"Charles A Bryan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"CITY OF LAKE OSWEGO    (JT)",47,NA,100086012,"Ali Afghan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"CITY OF LAKE OSWEGO    (JT)",47,NA,100086013,"Trudy Corrigan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"CITY OF LAKE OSWEGO    (JT)",47,NA,300035049,"John Wendland","11/15/2022 1:47:31 PM",3,0,0,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,9901,"Write-in","11/15/2022 1:47:31 PM",3,0,0,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,100086009,"Jeff Gudman","11/15/2022 1:47:31 PM",3,0,0,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,100086010,"Katherine Lupton","11/15/2022 1:47:31 PM",3,0,0,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,100086011,"Charles A Bryan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,100086012,"Ali Afghan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,100086013,"Trudy Corrigan","11/15/2022 1:47:31 PM",3,1,0.333333333333333,"0/9,","Washington"
100051514,"City of Lake Oswego, Councilor (Vote For 3)",NA,NA,NA,"City of Lake Oswego",47,NA,300035049,"John Wendland","11/15/2022 1:47:31 PM",3,0,0,"0/9,","Washington"
100051422,"City of North Plains, Council Members (Vote For 3)",NA,NA,NA,"City of North Plains",48,NA,9901,"Write-in","11/15/2022 1:47:31 PM",3,101,0.036820998906307,"0/1,","Washington"
100051422,"City of North Plains, Council Members (Vote For 3)",NA,NA,NA,"City of North Plains",48,NA,100085407,"James Fage","11/15/2022 1:47:31 PM",3,909,0.331388990156763,"0/1,","Washington"
100051422,"City of North Plains, Council Members (Vote For 3)",NA,NA,NA,"City of North Plains",48,NA,100085408,"Rickey Smith","11/15/2022 1:47:31 PM",3,851,0.310244258111557,"0/1,","Washington"
100051422,"City of North Plains, Council Members (Vote For 3)",NA,NA,NA,"City of North Plains",48,NA,100085907,"Trista Papen","11/15/2022 1:47:31 PM",3,882,0.321545752825374,"0/1,","Washington"
100051423,"City of Sherwood, Council Members (Vote For 4)",NA,NA,NA,"City of Sherwood",51,NA,9901,"Write-in","11/15/2022 1:47:31 PM",4,441,0.0216271884654995,"0/3,","Washington"
100051423,"City of Sherwood, Council Members (Vote For 4)",NA,NA,NA,"City of Sherwood",51,NA,100085409,"Doug Scott","11/15/2022 1:47:31 PM",4,4941,0.242312785052229,"0/3,","Washington"
100051423,"City of Sherwood, Council Members (Vote For 4)",NA,NA,NA,"City of Sherwood",51,NA,100086250,"Dan Standke","11/15/2022 1:47:31 PM",4,4895,0.240056887842676,"0/3,","Washington"
100051423,"City of Sherwood, Council Members (Vote For 4)",NA,NA,NA,"City of Sherwood",51,NA,100086251,"Keith Mays","11/15/2022 1:47:31 PM",4,5121,0.251140208915698,"0/3,","Washington"
100051423,"City of Sherwood, Council Members (Vote For 4)",NA,NA,NA,"City of Sherwood",51,NA,100086252,"Taylor Giles","11/15/2022 1:47:31 PM",4,4993,0.244862929723898,"0/3,","Washington"
100051424,"City of Sherwood, Mayor",NA,NA,NA,"City of Sherwood",52,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,224,0.0397374489976938,"0/3,","Washington"
100051424,"City of Sherwood, Mayor",NA,NA,NA,"City of Sherwood",52,NA,100086249,"Tim Rosener","11/15/2022 1:47:31 PM",1,5413,0.960262551002306,"0/3,","Washington"
100051956,"City of Portland, Commissioner, Position 3",NA,NA,NA,"City of Portland",52,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,1,0.00175746924428822,"0/85,","Washington"
100051956,"City of Portland, Commissioner, Position 3",NA,NA,NA,"City of Portland",52,NA,100086307,"Jo Ann Hardesty","11/15/2022 1:47:31 PM",1,231,0.40597539543058,"0/85,","Washington"
100051956,"City of Portland, Commissioner, Position 3",NA,NA,NA,"City of Portland",52,NA,100086309,"Rene Gonzalez","11/15/2022 1:47:31 PM",1,337,0.592267135325132,"0/85,","Washington"
100051426,"City of Tigard, Mayor",NA,NA,NA,"City of Tigard",53,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,62,0.00307448180105127,"0/7,","Washington"
100051426,"City of Tigard, Mayor",NA,NA,NA,"City of Tigard",53,NA,100085868,"Heidi Lueb","11/15/2022 1:47:31 PM",1,10480,0.519686601209957,"0/7,","Washington"
100051426,"City of Tigard, Mayor",NA,NA,NA,"City of Tigard",53,NA,100085870,"Nick Hess","11/15/2022 1:47:31 PM",1,3852,0.191014578994347,"0/7,","Washington"
100051426,"City of Tigard, Mayor",NA,NA,NA,"City of Tigard",53,NA,100085871,"John Goodhouse","11/15/2022 1:47:31 PM",1,5772,0.286224337994644,"0/7,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,9901,"Write-in","11/15/2022 1:47:31 PM",3,0,0,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,100086025,"Janice (Susie) Lahsene","11/15/2022 1:47:31 PM",3,13,0.206349206349206,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,100086026,"Doug McLean","11/15/2022 1:47:31 PM",3,9,0.142857142857143,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,100086027,"Arne Nyberg","11/15/2022 1:47:31 PM",3,15,0.238095238095238,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,100086028,"Brenda Ruble","11/15/2022 1:47:31 PM",3,4,0.0634920634920635,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,300035262,"Jeff Williams","11/15/2022 1:47:31 PM",3,4,0.0634920634920635,"0/2,","Washington"
100051521,"City of Rivergrove, Councilor (Vote For 3)",NA,NA,NA,"City of Rivergrove",53,NA,300035264,"Walter Williams","11/15/2022 1:47:31 PM",3,18,0.285714285714286,"0/2,","Washington"
100051425,"City of Tigard, Council Members (Vote For 2)",NA,NA,NA,"City of Tigard",54,NA,9901,"Write-in","11/15/2022 1:47:31 PM",2,358,0.0110153846153846,"0/7,","Washington"
100051425,"City of Tigard, Council Members (Vote For 2)",NA,NA,NA,"City of Tigard",54,NA,100085872,"Yi-Kang Hu","11/15/2022 1:47:31 PM",2,12481,0.384030769230769,"0/7,","Washington"
100051425,"City of Tigard, Council Members (Vote For 2)",NA,NA,NA,"City of Tigard",54,NA,100085879,"Jai Raj Singh","11/15/2022 1:47:31 PM",2,7660,0.235692307692308,"0/7,","Washington"
100051425,"City of Tigard, Council Members (Vote For 2)",NA,NA,NA,"City of Tigard",54,NA,100085880,"Tom Anderson","11/15/2022 1:47:31 PM",2,7537,0.231907692307692,"0/7,","Washington"
100051425,"City of Tigard, Council Members (Vote For 2)",NA,NA,NA,"City of Tigard",54,NA,100085881,"Derrick Wright","11/15/2022 1:47:31 PM",2,4464,0.137353846153846,"0/7,","Washington"
100052059,"City of Tigard, Council Members (Vote For 1)",NA,NA,NA,"City of Tigard",55,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,121,0.00675223214285714,"0/7,","Washington"
100052059,"City of Tigard, Council Members (Vote For 1)",NA,NA,NA,"City of Tigard",55,NA,100086497,"Maureen Wolf","11/15/2022 1:47:31 PM",1,11206,0.625334821428571,"0/7,","Washington"
100052059,"City of Tigard, Council Members (Vote For 1)",NA,NA,NA,"City of Tigard",55,NA,100086498,"Karen Marrello","11/15/2022 1:47:31 PM",1,3812,0.212723214285714,"0/7,","Washington"
100052059,"City of Tigard, Council Members (Vote For 1)",NA,NA,NA,"City of Tigard",55,NA,100086499,"Austin Johnson","11/15/2022 1:47:31 PM",1,2781,0.155189732142857,"0/7,","Washington"
100051430,"City of Tualatin, Mayor",NA,NA,NA,"City of Tualatin",58,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,251,0.0428181508017741,"0/8,","Washington"
100051430,"City of Tualatin, Mayor",NA,NA,NA,"City of Tualatin",58,NA,300035159,"Frank Bubenik","11/15/2022 1:47:31 PM",1,5611,0.957181849198226,"0/8,","Washington"
100051427,"City of Tualatin, Council Member, Position 1",NA,NA,NA,"City of Tualatin",59,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,127,0.0231203349717823,"0/8,","Washington"
100051427,"City of Tualatin, Council Member, Position 1",NA,NA,NA,"City of Tualatin",59,NA,300035161,"Maria Reyes","11/15/2022 1:47:31 PM",1,5366,0.976879665028218,"0/8,","Washington"
100051428,"City of Tualatin, Council Member, Position 3",NA,NA,NA,"City of Tualatin",60,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,163,0.0296687295231161,"0/8,","Washington"
100051428,"City of Tualatin, Council Member, Position 3",NA,NA,NA,"City of Tualatin",60,NA,300035162,"Bridget Brooks","11/15/2022 1:47:31 PM",1,5331,0.970331270476884,"0/8,","Washington"
100051429,"City of Tualatin, Council Member, Position 5",NA,NA,NA,"City of Tualatin",61,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,38,0.00513582916610353,"0/8,","Washington"
100051429,"City of Tualatin, Council Member, Position 5",NA,NA,NA,"City of Tualatin",61,NA,100085852,"Kelly Horsford","11/15/2022 1:47:31 PM",1,3701,0.500202730098662,"0/8,","Washington"
100051429,"City of Tualatin, Council Member, Position 5",NA,NA,NA,"City of Tualatin",61,NA,100085944,"Octavio Gonzalez","11/15/2022 1:47:31 PM",1,3660,0.494661440735234,"0/8,","Washington"
100051431,"Tualatin Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"Tualatin Soil and Water Conservation District",61,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,2202,0.0160966088933399,"0/154,","Washington"
100051431,"Tualatin Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"Tualatin Soil and Water Conservation District",61,NA,100073641,"Dean P Moberg","11/15/2022 1:47:31 PM",1,134597,0.98390339110666,"0/154,","Washington"
100051432,"Tualatin Soil and Water Conservation District, Director, Zone 3",NA,NA,NA,"Tualatin Soil and Water Conservation District",62,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,2418,0.0188492450167991,"0/154,","Washington"
100051432,"Tualatin Soil and Water Conservation District, Director, Zone 3",NA,NA,NA,"Tualatin Soil and Water Conservation District",62,NA,300035204,"Thomas Dierickx","11/15/2022 1:47:31 PM",1,125863,0.981150754983201,"0/154,","Washington"
100051433,"Tualatin Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"Tualatin Soil and Water Conservation District",63,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,1304,0.00822121628607815,"0/154,","Washington"
100051433,"Tualatin Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"Tualatin Soil and Water Conservation District",63,NA,100073639,"Anna Jesse","11/15/2022 1:47:31 PM",1,64889,0.409100079438133,"0/154,","Washington"
100051433,"Tualatin Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"Tualatin Soil and Water Conservation District",63,NA,100086239,"Olivia Duren","11/15/2022 1:47:31 PM",1,92421,0.582678704275789,"0/154,","Washington"
100051434,"Tualatin Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"Tualatin Soil and Water Conservation District",64,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,1206,0.00745959386655615,"0/154,","Washington"
100051434,"Tualatin Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"Tualatin Soil and Water Conservation District",64,NA,100086330,"Norie Dimeo-Ediger","11/15/2022 1:47:31 PM",1,67978,0.420471203864639,"0/154,","Washington"
100051434,"Tualatin Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"Tualatin Soil and Water Conservation District",64,NA,100086411,"Luke VanderZanden","11/15/2022 1:47:31 PM",1,92487,0.572069202268805,"0/154,","Washington"
100051528,"City of Wilsonville, Councilor (Vote For 2)",NA,NA,NA,"City of Wilsonville",64,NA,9901,"Write-in","11/15/2022 1:47:31 PM",2,2,0.0126582278481013,"0/5,","Washington"
100051528,"City of Wilsonville, Councilor (Vote For 2)",NA,NA,NA,"City of Wilsonville",64,NA,100086035,"Caroline Berry","11/15/2022 1:47:31 PM",2,93,0.588607594936709,"0/5,","Washington"
100051528,"City of Wilsonville, Councilor (Vote For 2)",NA,NA,NA,"City of Wilsonville",64,NA,100086036,"Katie Dunwell","11/15/2022 1:47:31 PM",2,63,0.39873417721519,"0/5,","Washington"
100051964,"West Multnomah Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"Multnomah Soil & Water Conservation District",65,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051964,"West Multnomah Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"Multnomah Soil & Water Conservation District",65,NA,100064017,"Shawn S Looney","11/15/2022 1:47:31 PM",1,178,1,"0/24,","Washington"
100051964,"West Multnomah Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"West Multnomah Soil and Water Conservation District",65,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051964,"West Multnomah Soil and Water Conservation District, Director, At-large, Position 2",NA,NA,NA,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",65,NA,100064017,"Shawn S Looney","11/15/2022 1:47:31 PM",1,178,1,"0/24,","Washington"
100051965,"West Multnomah Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"Multnomah Soil & Water Conservation District",66,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051965,"West Multnomah Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"Multnomah Soil & Water Conservation District",66,NA,100022013,"Brian W Lightcap","11/15/2022 1:47:31 PM",1,179,1,"0/24,","Washington"
100051965,"West Multnomah Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"West Multnomah Soil and Water Conservation District",66,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051965,"West Multnomah Soil and Water Conservation District, Director, Zone 4",NA,NA,NA,"West Multnomah Soil and Water Conservation District",66,NA,100022013,"Brian W Lightcap","11/15/2022 1:47:31 PM",1,179,1,"0/24,","Washington"
100051966,"West Multnomah Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"Multnomah Soil & Water Conservation District",67,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051966,"West Multnomah Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"Multnomah Soil & Water Conservation District",67,NA,100022014,"Terri Preeg Riggsby","11/15/2022 1:47:31 PM",1,174,1,"0/24,","Washington"
100051966,"West Multnomah Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",67,NA,9901,"Write-in","11/15/2022 1:47:31 PM",1,0,0,"0/24,","Washington"
100051966,"West Multnomah Soil and Water Conservation District, Director, Zone 5",NA,NA,NA,"West Multnomah Soil and Water Conservation District",67,NA,100022014,"Terri Preeg Riggsby","11/15/2022 1:47:31 PM",1,174,1,"0/24,","Washington"
100002529,"34-319 City of Banks: Prohibits psilocybin-related businesses in Banks. Prohibition sunsets after 2 years.",NA,NA,NA,"City of Banks",72,NA,1,"Yes","11/15/2022 1:47:31 PM",1,454,0.618528610354223,"0/2,","Washington"
100002529,"34-319 City of Banks: Prohibits psilocybin-related businesses in Banks. Prohibition sunsets after 2 years.",NA,NA,NA,"City of Banks",72,NA,2,"No","11/15/2022 1:47:31 PM",1,280,0.381471389645777,"0/2,","Washington"
100002534,"34-318 City of Cornelius: Prohibits psilocybin business within Cornelius.",NA,NA,NA,"City of Cornelius",73,NA,1,"Yes","11/15/2022 1:47:31 PM",1,1854,0.551621541207974,"0/1,","Washington"
100002534,"34-318 City of Cornelius: Prohibits psilocybin business within Cornelius.",NA,NA,NA,"City of Cornelius",73,NA,2,"No","11/15/2022 1:47:31 PM",1,1507,0.448378458792026,"0/1,","Washington"
100002608,"26-228 City of Portland: Amends Charter: Changes Portland's government structure and process for electing city officials",NA,NA,NA,"City of Portland",78,NA,1,"Yes","11/15/2022 1:47:31 PM",1,338,0.58578856152513,"0/85,","Washington"
100002608,"26-228 City of Portland: Amends Charter: Changes Portland's government structure and process for electing city officials",NA,NA,NA,"City of Portland",78,NA,2,"No","11/15/2022 1:47:31 PM",1,239,0.41421143847487,"0/85,","Washington"
100002623,"34-321 Beaverton School District 48J: Renew Beaverton Schools Levy to Preserve Teachers, Protect Class Sizes",NA,NA,NA,"Beaverton School District 48J",78,NA,1,"Yes","11/15/2022 1:47:31 PM",1,74746,0.716026439314111,"0/74,","Washington"
100002623,"34-321 Beaverton School District 48J: Renew Beaverton Schools Levy to Preserve Teachers, Protect Class Sizes",NA,NA,NA,"Beaverton School District 48J",78,NA,2,"No","11/15/2022 1:47:31 PM",1,29644,0.283973560685889,"0/74,","Washington"
100002572,"34-320 Forest Grove School District 15: Bonds to increase safety, security; replace school; update classrooms, technology",NA,NA,NA,"Forest Grove School District 15",79,NA,1,"Yes","11/15/2022 1:47:31 PM",1,7138,0.545010307704054,"0/14,","Washington"
100002572,"34-320 Forest Grove School District 15: Bonds to increase safety, security; replace school; update classrooms, technology",NA,NA,NA,"Forest Grove School District 15",79,NA,2,"No","11/15/2022 1:47:31 PM",1,5959,0.454989692295946,"0/14,","Washington"
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services",NA,NA,NA,"Statewide Nonpartisan",79,NA,1,"Yes","11/15/2022 1:47:31 PM",1,117977,0.543597659309773,"0/1279,","Washington"
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services",NA,NA,NA,"Statewide Nonpartisan",79,NA,2,"No","11/15/2022 1:47:31 PM",1,99053,0.456402340690227,"0/1279,","Washington"
100002471,"34-317 City of Tualatin: Authorizes General Obligation Bonds for Trails, Parks and River Access",NA,NA,NA,"City of Tualatin",80,NA,1,"Yes","11/15/2022 1:47:31 PM",1,4615,0.543965110796794,"0/8,","Washington"
100002471,"34-317 City of Tualatin: Authorizes General Obligation Bonds for Trails, Parks and River Access",NA,NA,NA,"City of Tualatin",80,NA,2,"No","11/15/2022 1:47:31 PM",1,3869,0.456034889203206,"0/8,","Washington"
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime",NA,NA,NA,"Statewide Nonpartisan",80,NA,1,"Yes","11/15/2022 1:47:31 PM",1,137567,0.63487675544459,"0/1279,","Washington"
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime",NA,NA,NA,"Statewide Nonpartisan",80,NA,2,"No","11/15/2022 1:47:31 PM",1,79116,0.36512324455541,"0/1279,","Washington"
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office",NA,NA,NA,"Statewide Nonpartisan",81,NA,1,"Yes","11/15/2022 1:47:31 PM",1,161035,0.737931034482759,"0/1279,","Washington"
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office",NA,NA,NA,"Statewide Nonpartisan",81,NA,2,"No","11/15/2022 1:47:31 PM",1,57190,0.262068965517241,"0/1279,","Washington"
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines",NA,NA,NA,"Statewide Nonpartisan",82,NA,1,"Yes","11/15/2022 1:47:31 PM",1,135603,0.611289675473671,"0/1279,","Washington"
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines",NA,NA,NA,"Statewide Nonpartisan",82,NA,2,"No","11/15/2022 1:47:31 PM",1,86228,0.388710324526329,"0/1279,","Washington"
100002604,"26-225 Metro: Renews local option levy; protects natural areas, water quality, fish",NA,NA,NA,"Metro District At-Large",82,NA,1,"Yes","11/15/2022 1:47:31 PM",1,141595,0.709589315693202,"0/305,","Washington"
100002604,"26-225 Metro: Renews local option levy; protects natural areas, water quality, fish",NA,NA,NA,"Metro District At-Large",82,NA,2,"No","11/15/2022 1:47:31 PM",1,57950,0.290410684306798,"0/305,","Washington"
100002604,"26-225 Metro: Renews local option levy; protects natural areas, water quality, fish",NA,NA,NA,"Metro District",82,NA,1,"Yes","11/15/2022 1:47:31 PM",1,141595,0.709589315693202,"0/305,","Washington"
100002604,"26-225 Metro: Renews local option levy; protects natural areas, water quality, fish",NA,NA,NA,"Metro District",82,NA,2,"No","11/15/2022 1:47:31 PM",1,57950,0.290410684306798,"0/305,","Washington"
100002603,"26-224 Portland Community College: Bonds to construct job training space, improve classrooms, safety, technology",NA,NA,NA,"Portland Community College District",83,NA,1,"Yes","11/15/2022 1:47:31 PM",1,119347,0.554746255891567,"0/266,","Washington"
100002603,"26-224 Portland Community College: Bonds to construct job training space, improve classrooms, safety, technology",NA,NA,NA,"Portland Community College District",83,NA,2,"No","11/15/2022 1:47:31 PM",1,95791,0.445253744108433,"0/266,","Washington"
100002603,"26-224 Portland Community College: Bonds to construct job training space, improve classrooms, safety, technology",NA,NA,NA,"Portland Community College",83,NA,1,"Yes","11/15/2022 1:47:31 PM",1,119347,0.554746255891567,"0/266,","Washington"
100002603,"26-224 Portland Community College: Bonds to construct job training space, improve classrooms, safety, technology",NA,NA,NA,"Portland Community College",83,NA,2,"No","11/15/2022 1:47:31 PM",1,95791,0.445253744108433,"0/266,","Washington"
